session_id,traveller_id,origin_city,destination_city,search_date,travel_date,lead_days,departure_window,trip_purpose,party_size
S0000877,T000220,Chennai,Bangalore,2024-03-14,2024-03-30,16,Morning,Leisure,3
S0000878,T000220,Mumbai,Delhi,2024-03-11,2024-03-14,3,Night,Leisure,2
S0000879,T000220,Bangalore,Chennai,2024-03-10,2024-04-21,42,Morning,Family / Personal,2
S0000880,T000220,Hyderabad,Delhi,2024-03-15,2024-04-05,21,Morning,Family / Personal,2
S0000881,T000221,Delhi,Mumbai,2024-03-03,2024-03-28,25,Evening,Leisure,2
S0000882,T000221,Hyderabad,Chennai,2024-03-05,2024-03-17,12,Early Morning,Leisure,2
S0000883,T000221,Mumbai,Chennai,2024-03-02,2024-03-24,22,Early Morning,Leisure,4
S0000884,T000221,Delhi,Kolkata,2024-03-06,2024-03-23,17,Evening,Business,2
S0000885,T000222,Chennai,Hyderabad,2024-03-05,2024-03-31,26,Evening,Leisure,2
S0000886,T000222,Kolkata,Bangalore,2024-03-02,2024-03-04,2,Afternoon,Family / Personal,1
S0000887,T000222,Bangalore,Mumbai,2024-03-01,2024-03-23,22,Early Morning,Family / Personal,2
S0000888,T000222,Delhi,Hyderabad,2024-03-03,2024-03-30,27,Afternoon,Leisure,2
S0000889,T000223,Chennai,Kolkata,2024-03-08,2024-03-12,4,Early Morning,Leisure,2
S0000890,T000223,Hyderabad,Bangalore,2024-03-06,2024-04-22,47,Early Morning,Leisure,2
S0000891,T000223,Chennai,Hyderabad,2024-03-05,2024-04-08,34,Night,Business,2
S0000892,T000223,Bangalore,Kolkata,2024-03-06,2024-04-15,40,Evening,Leisure,2
S0000893,T000224,Kolkata,Bangalore,2024-03-14,2024-04-04,21,Evening,Leisure,3
S0000894,T000224,Hyderabad,Mumbai,2024-03-14,2024-04-19,36,Morning,Leisure,2
S0000895,T000224,Chennai,Delhi,2024-03-14,2024-04-14,31,Afternoon,Leisure,2
S0000896,T000224,Delhi,Bangalore,2024-03-02,2024-03-25,23,Evening,Leisure,1
S0000897,T000225,Delhi,Bangalore,2024-03-04,2024-03-17,13,Afternoon,Leisure,1
S0000898,T000225,Hyderabad,Delhi,2024-03-15,2024-03-20,5,Morning,Leisure,1
S0000899,T000225,Kolkata,Mumbai,2024-03-03,2024-04-02,30,Morning,Leisure,2
S0000900,T000225,Mumbai,Delhi,2024-03-09,2024-04-21,43,Morning,Leisure,3
S0000901,T000226,Mumbai,Hyderabad,2024-03-02,2024-03-03,1,Night,Family / Personal,1
S0000902,T000226,Bangalore,Kolkata,2024-03-05,2024-03-26,21,Evening,Leisure,2
S0000903,T000226,Delhi,Mumbai,2024-03-07,2024-04-05,29,Afternoon,Family / Personal,1
S0000904,T000226,Kolkata,Delhi,2024-03-09,2024-03-11,2,Night,Leisure,2
S0000905,T000227,Bangalore,Hyderabad,2024-03-14,2024-03-25,11,Night,Leisure,2
S0000906,T000227,Chennai,Bangalore,2024-03-07,2024-04-16,40,Afternoon,Family / Personal,4
S0000907,T000227,Hyderabad,Chennai,2024-03-01,2024-03-21,20,Morning,Leisure,2
S0000908,T000227,Bangalore,Chennai,2024-03-02,2024-03-20,18,Afternoon,Family / Personal,4
S0000909,T000228,Bangalore,Hyderabad,2024-03-08,2024-03-23,15,Evening,Family / Personal,1
S0000910,T000228,Delhi,Kolkata,2024-03-01,2024-03-22,21,Early Morning,Leisure,3
S0000911,T000228,Hyderabad,Bangalore,2024-03-13,2024-04-27,45,Afternoon,Leisure,2
S0000912,T000228,Kolkata,Hyderabad,2024-03-10,2024-04-18,39,Evening,Leisure,1
S0000913,T000229,Bangalore,Chennai,2024-03-13,2024-03-29,16,Night,Leisure,4
S0000914,T000229,Mumbai,Delhi,2024-03-11,2024-03-30,19,Afternoon,Leisure,1
S0000915,T000229,Delhi,Hyderabad,2024-03-06,2024-04-08,33,Morning,Leisure,2
S0000916,T000229,Chennai,Delhi,2024-03-03,2024-03-25,22,Early Morning,Family / Personal,1
S0000917,T000230,Delhi,Hyderabad,2024-03-09,2024-03-28,19,Morning,Family / Personal,3
S0000918,T000230,Mumbai,Hyderabad,2024-03-02,2024-04-07,36,Evening,Business,2
S0000919,T000230,Mumbai,Delhi,2024-03-09,2024-04-10,32,Early Morning,Leisure,1
S0000920,T000230,Hyderabad,Delhi,2024-03-04,2024-03-17,13,Afternoon,Leisure,2
S0000921,T000231,Chennai,Bangalore,2024-03-06,2024-03-24,18,Night,Leisure,1
S0000922,T000231,Mumbai,Bangalore,2024-03-04,2024-03-12,8,Afternoon,Leisure,3
S0000923,T000231,Kolkata,Chennai,2024-03-06,2024-03-10,4,Morning,Leisure,3
S0000924,T000231,Mumbai,Hyderabad,2024-03-02,2024-03-09,7,Morning,Leisure,2
S0000925,T000232,Bangalore,Hyderabad,2024-03-03,2024-04-02,30,Night,Leisure,3
S0000926,T000232,Delhi,Chennai,2024-03-12,2024-03-18,6,Night,Leisure,2
S0000927,T000232,Delhi,Kolkata,2024-03-02,2024-03-15,13,Evening,Leisure,3
S0000928,T000232,Bangalore,Delhi,2024-03-09,2024-03-19,10,Night,Family / Personal,2
S0000929,T000233,Delhi,Mumbai,2024-03-09,2024-04-22,44,Evening,Leisure,1
S0000930,T000233,Bangalore,Delhi,2024-03-13,2024-04-19,37,Afternoon,Business,2
S0000931,T000233,Kolkata,Delhi,2024-03-09,2024-04-08,30,Early Morning,Leisure,2
S0000932,T000233,Chennai,Hyderabad,2024-03-10,2024-04-11,32,Night,Leisure,3
S0000933,T000234,Chennai,Mumbai,2024-03-04,2024-03-21,17,Evening,Leisure,2
S0000934,T000234,Delhi,Mumbai,2024-03-08,2024-03-12,4,Afternoon,Leisure,2
S0000935,T000234,Mumbai,Hyderabad,2024-03-06,2024-04-19,44,Night,Leisure,1
S0000936,T000234,Chennai,Hyderabad,2024-03-10,2024-03-16,6,Early Morning,Family / Personal,2
S0000937,T000235,Bangalore,Chennai,2024-03-04,2024-03-18,14,Night,Leisure,3
S0000938,T000235,Hyderabad,Mumbai,2024-03-04,2024-04-05,32,Afternoon,Leisure,3
S0000939,T000235,Bangalore,Hyderabad,2024-03-06,2024-03-13,7,Afternoon,Leisure,1
S0000940,T000235,Bangalore,Hyderabad,2024-03-12,2024-04-11,30,Night,Family / Personal,3
S0000941,T000236,Mumbai,Bangalore,2024-03-14,2024-03-21,7,Evening,Leisure,2
S0000942,T000236,Bangalore,Kolkata,2024-03-10,2024-03-13,3,Evening,Leisure,1
S0000943,T000236,Kolkata,Hyderabad,2024-03-05,2024-04-13,39,Early Morning,Leisure,1
S0000944,T000236,Mumbai,Delhi,2024-03-09,2024-04-20,42,Night,Leisure,2
S0000945,T000237,Mumbai,Bangalore,2024-03-08,2024-04-02,25,Night,Business,3
S0000946,T000237,Mumbai,Kolkata,2024-03-09,2024-04-16,38,Morning,Leisure,1
S0000947,T000237,Kolkata,Mumbai,2024-03-15,2024-04-10,26,Morning,Family / Personal,4
S0000948,T000237,Delhi,Mumbai,2024-03-11,2024-04-28,48,Afternoon,Leisure,2
S0000949,T000238,Chennai,Delhi,2024-03-05,2024-04-19,45,Morning,Leisure,3
S0000950,T000238,Kolkata,Delhi,2024-03-09,2024-04-15,37,Night,Leisure,1
S0000951,T000238,Delhi,Chennai,2024-03-04,2024-03-25,21,Early Morning,Leisure,3
S0000952,T000238,Delhi,Chennai,2024-03-14,2024-04-26,43,Early Morning,Leisure,1
S0000953,T000239,Bangalore,Chennai,2024-03-03,2024-03-12,9,Afternoon,Leisure,3
S0000954,T000239,Bangalore,Kolkata,2024-03-06,2024-04-08,33,Evening,Commute,2
S0000955,T000239,Bangalore,Delhi,2024-03-06,2024-04-13,38,Night,Leisure,4
S0000956,T000239,Kolkata,Bangalore,2024-03-13,2024-03-27,14,Night,Leisure,3
S0000957,T000240,Delhi,Kolkata,2024-03-04,2024-03-17,13,Afternoon,Family / Personal,1
S0000958,T000240,Mumbai,Bangalore,2024-03-15,2024-03-30,15,Evening,Family / Personal,2
S0000959,T000240,Mumbai,Delhi,2024-03-12,2024-04-06,25,Night,Commute,1
S0000960,T000240,Kolkata,Delhi,2024-03-14,2024-03-25,11,Afternoon,Leisure,2
S0000961,T000241,Mumbai,Chennai,2024-03-13,2024-03-24,11,Night,Leisure,2
S0000962,T000241,Hyderabad,Chennai,2024-03-06,2024-04-19,44,Afternoon,Business,2
S0000963,T000241,Delhi,Hyderabad,2024-03-03,2024-03-06,3,Morning,Leisure,1
S0000964,T000241,Hyderabad,Bangalore,2024-03-10,2024-04-12,33,Night,Leisure,1
S0000965,T000242,Delhi,Bangalore,2024-03-09,2024-04-23,45,Early Morning,Leisure,3
S0000966,T000242,Bangalore,Kolkata,2024-03-03,2024-04-20,48,Morning,Leisure,2
S0000967,T000242,Chennai,Kolkata,2024-03-15,2024-04-20,36,Early Morning,Family / Personal,2
S0000968,T000242,Chennai,Hyderabad,2024-03-05,2024-03-27,22,Night,Leisure,1
S0000969,T000243,Hyderabad,Bangalore,2024-03-13,2024-04-28,46,Night,Leisure,1
S0000970,T000243,Bangalore,Kolkata,2024-03-08,2024-04-10,33,Evening,Leisure,1
S0000971,T000243,Chennai,Kolkata,2024-03-01,2024-04-13,43,Early Morning,Leisure,2
S0000972,T000243,Delhi,Mumbai,2024-03-06,2024-04-09,34,Evening,Leisure,2
S0000973,T000244,Hyderabad,Delhi,2024-03-14,2024-05-02,49,Night,Leisure,2
S0000974,T000244,Mumbai,Delhi,2024-03-14,2024-03-20,6,Morning,Leisure,4
S0000975,T000244,Mumbai,Bangalore,2024-03-08,2024-03-11,3,Evening,Leisure,2
S0000976,T000244,Mumbai,Delhi,2024-03-05,2024-04-12,38,Evening,Commute,2
S0000977,T000245,Chennai,Kolkata,2024-03-10,2024-04-19,40,Night,Leisure,2
S0000978,T000245,Hyderabad,Kolkata,2024-03-10,2024-03-23,13,Afternoon,Leisure,3
S0000979,T000245,Mumbai,Bangalore,2024-03-08,2024-04-08,31,Afternoon,Business,1
S0000980,T000245,Chennai,Delhi,2024-03-03,2024-04-13,41,Evening,Leisure,2
S0000981,T000246,Hyderabad,Delhi,2024-03-03,2024-03-21,18,Afternoon,Family / Personal,2
S0000982,T000246,Bangalore,Mumbai,2024-03-01,2024-03-18,17,Afternoon,Leisure,3
S0000983,T000246,Bangalore,Kolkata,2024-03-10,2024-03-19,9,Early Morning,Leisure,1
S0000984,T000246,Kolkata,Delhi,2024-03-01,2024-03-10,9,Early Morning,Family / Personal,2
S0000985,T000247,Bangalore,Mumbai,2024-03-09,2024-03-29,20,Morning,Leisure,2
S0000986,T000247,Delhi,Hyderabad,2024-03-11,2024-04-26,46,Evening,Leisure,2
S0000987,T000247,Chennai,Kolkata,2024-03-14,2024-04-26,43,Morning,Family / Personal,4
S0000988,T000247,Chennai,Kolkata,2024-03-13,2024-04-12,30,Evening,Business,1
S0000989,T000248,Hyderabad,Delhi,2024-03-06,2024-04-23,48,Night,Family / Personal,1
S0000990,T000248,Chennai,Mumbai,2024-03-15,2024-04-05,21,Morning,Leisure,2
S0000991,T000248,Mumbai,Delhi,2024-03-14,2024-03-25,11,Morning,Leisure,4
S0000992,T000248,Delhi,Mumbai,2024-03-14,2024-04-03,20,Morning,Leisure,1
S0000993,T000249,Delhi,Kolkata,2024-03-04,2024-03-07,3,Morning,Leisure,2
S0000994,T000249,Bangalore,Kolkata,2024-03-15,2024-04-08,24,Early Morning,Leisure,1
S0000995,T000249,Kolkata,Delhi,2024-03-11,2024-04-10,30,Evening,Leisure,2
S0000996,T000249,Chennai,Mumbai,2024-03-06,2024-04-23,48,Morning,Family / Personal,2
S0000997,T000250,Bangalore,Mumbai,2024-03-14,2024-03-29,15,Evening,Leisure,2
S0000998,T000250,Bangalore,Kolkata,2024-03-06,2024-03-14,8,Early Morning,Leisure,2
S0000999,T000250,Chennai,Kolkata,2024-03-07,2024-04-04,28,Evening,Family / Personal,2
S0001000,T000250,Mumbai,Chennai,2024-03-11,2024-03-18,7,Early Morning,Leisure,1
S0001001,T000251,Bangalore,Chennai,2024-03-01,2024-04-04,34,Early Morning,Family / Personal,1
S0001002,T000251,Mumbai,Chennai,2024-03-14,2024-04-05,22,Evening,Leisure,3
S0001003,T000251,Mumbai,Delhi,2024-03-08,2024-03-24,16,Night,Business,3
S0001004,T000251,Bangalore,Kolkata,2024-03-04,2024-03-15,11,Morning,Leisure,2
S0001005,T000252,Delhi,Bangalore,2024-03-09,2024-04-20,42,Afternoon,Family / Personal,2
S0001006,T000252,Chennai,Bangalore,2024-03-07,2024-04-06,30,Early Morning,Leisure,1
S0001007,T000252,Chennai,Delhi,2024-03-11,2024-04-11,31,Evening,Leisure,2
S0001008,T000252,Bangalore,Hyderabad,2024-03-01,2024-03-19,18,Evening,Family / Personal,1
S0001009,T000253,Mumbai,Kolkata,2024-03-06,2024-03-20,14,Early Morning,Leisure,1
S0001010,T000253,Bangalore,Kolkata,2024-03-09,2024-04-09,31,Night,Commute,1
S0001011,T000253,Kolkata,Delhi,2024-03-03,2024-03-28,25,Morning,Leisure,2
S0001012,T000253,Bangalore,Delhi,2024-03-08,2024-04-25,48,Early Morning,Leisure,1
S0001013,T000254,Mumbai,Kolkata,2024-03-15,2024-04-03,19,Night,Leisure,2
S0001014,T000254,Chennai,Delhi,2024-03-08,2024-04-21,44,Evening,Leisure,3
S0001015,T000254,Kolkata,Chennai,2024-03-14,2024-04-05,22,Evening,Commute,2
S0001016,T000254,Chennai,Bangalore,2024-03-04,2024-03-24,20,Morning,Leisure,4
S0001017,T000255,Hyderabad,Mumbai,2024-03-09,2024-03-19,10,Afternoon,Leisure,1
S0001018,T000255,Bangalore,Kolkata,2024-03-12,2024-04-01,20,Night,Leisure,2
S0001019,T000255,Chennai,Kolkata,2024-03-10,2024-04-02,23,Early Morning,Family / Personal,2
S0001020,T000255,Delhi,Kolkata,2024-03-07,2024-03-25,18,Night,Leisure,1
S0001021,T000256,Mumbai,Delhi,2024-03-08,2024-03-21,13,Evening,Leisure,3
S0001022,T000256,Delhi,Kolkata,2024-03-01,2024-03-15,14,Night,Leisure,2
S0001023,T000256,Delhi,Hyderabad,2024-03-08,2024-03-26,18,Morning,Family / Personal,2
S0001024,T000256,Bangalore,Kolkata,2024-03-15,2024-04-29,45,Morning,Leisure,3
S0001025,T000257,Delhi,Kolkata,2024-03-05,2024-04-04,30,Night,Leisure,1
S0001026,T000257,Bangalore,Delhi,2024-03-04,2024-03-31,27,Early Morning,Family / Personal,2
S0001027,T000257,Mumbai,Kolkata,2024-03-13,2024-03-26,13,Evening,Leisure,1
S0001028,T000257,Mumbai,Hyderabad,2024-03-01,2024-04-09,39,Early Morning,Leisure,2
S0001029,T000258,Chennai,Delhi,2024-03-12,2024-04-09,28,Night,Leisure,4
S0001030,T000258,Delhi,Chennai,2024-03-02,2024-04-09,38,Morning,Commute,2
S0001031,T000258,Delhi,Mumbai,2024-03-05,2024-04-06,32,Morning,Leisure,1
S0001032,T000258,Chennai,Bangalore,2024-03-06,2024-04-13,38,Morning,Commute,1
S0001033,T000259,Hyderabad,Mumbai,2024-03-04,2024-03-18,14,Night,Family / Personal,2
S0001034,T000259,Hyderabad,Delhi,2024-03-09,2024-04-02,24,Early Morning,Family / Personal,4
S0001035,T000259,Mumbai,Bangalore,2024-03-10,2024-04-06,27,Morning,Leisure,4
S0001036,T000259,Chennai,Hyderabad,2024-03-09,2024-04-01,23,Afternoon,Family / Personal,1
S0001037,T000260,Kolkata,Chennai,2024-03-05,2024-03-17,12,Night,Leisure,1
S0001038,T000260,Bangalore,Chennai,2024-03-14,2024-03-24,10,Evening,Leisure,3
S0001039,T000260,Delhi,Kolkata,2024-03-02,2024-03-20,18,Early Morning,Family / Personal,2
S0001040,T000260,Kolkata,Hyderabad,2024-03-09,2024-03-23,14,Afternoon,Leisure,4
S0001041,T000261,Bangalore,Kolkata,2024-03-03,2024-04-15,43,Evening,Leisure,2
S0001042,T000261,Chennai,Kolkata,2024-03-12,2024-04-20,39,Night,Leisure,2
S0001043,T000261,Kolkata,Hyderabad,2024-03-02,2024-04-10,39,Afternoon,Leisure,2
S0001044,T000261,Kolkata,Chennai,2024-03-13,2024-03-24,11,Evening,Leisure,1
S0001045,T000262,Kolkata,Chennai,2024-03-13,2024-03-18,5,Morning,Family / Personal,3
S0001046,T000262,Mumbai,Chennai,2024-03-06,2024-04-15,40,Afternoon,Leisure,1
S0001047,T000262,Mumbai,Hyderabad,2024-03-12,2024-04-14,33,Morning,Leisure,1
S0001048,T000262,Delhi,Bangalore,2024-03-01,2024-03-10,9,Afternoon,Family / Personal,2
S0001049,T000263,Mumbai,Hyderabad,2024-03-07,2024-04-02,26,Morning,Family / Personal,2
S0001050,T000263,Bangalore,Chennai,2024-03-03,2024-04-19,47,Morning,Family / Personal,2
S0001051,T000263,Chennai,Mumbai,2024-03-03,2024-03-26,23,Afternoon,Leisure,1
S0001052,T000263,Chennai,Hyderabad,2024-03-14,2024-03-29,15,Morning,Family / Personal,4
S0001053,T000264,Bangalore,Delhi,2024-03-01,2024-03-06,5,Afternoon,Leisure,3
S0001054,T000264,Chennai,Kolkata,2024-03-07,2024-04-21,45,Morning,Family / Personal,2
S0001055,T000264,Kolkata,Bangalore,2024-03-06,2024-03-26,20,Morning,Family / Personal,2
S0001056,T000264,Bangalore,Mumbai,2024-03-06,2024-04-20,45,Night,Leisure,2
S0001057,T000265,Chennai,Bangalore,2024-03-01,2024-03-06,5,Evening,Leisure,2
S0001058,T000265,Bangalore,Mumbai,2024-03-15,2024-04-06,22,Afternoon,Family / Personal,3
S0001059,T000265,Hyderabad,Chennai,2024-03-09,2024-04-26,48,Afternoon,Family / Personal,2
S0001060,T000265,Delhi,Hyderabad,2024-03-15,2024-04-07,23,Evening,Leisure,3
S0001061,T000266,Mumbai,Chennai,2024-03-03,2024-04-05,33,Early Morning,Leisure,2
S0001062,T000266,Delhi,Bangalore,2024-03-14,2024-03-19,5,Evening,Leisure,3
S0001063,T000266,Delhi,Kolkata,2024-03-03,2024-03-24,21,Morning,Leisure,2
S0001064,T000266,Delhi,Chennai,2024-03-09,2024-03-20,11,Morning,Leisure,1
S0001065,T000267,Chennai,Hyderabad,2024-03-15,2024-04-10,26,Night,Leisure,2
S0001066,T000267,Kolkata,Delhi,2024-03-07,2024-04-24,48,Morning,Leisure,2
S0001067,T000267,Kolkata,Chennai,2024-03-02,2024-04-18,47,Night,Family / Personal,1
S0001068,T000267,Kolkata,Chennai,2024-03-09,2024-04-24,46,Afternoon,Leisure,1
S0001069,T000268,Chennai,Hyderabad,2024-03-13,2024-03-22,9,Afternoon,Leisure,2
S0001070,T000268,Mumbai,Delhi,2024-03-15,2024-03-23,8,Night,Family / Personal,1
S0001071,T000268,Mumbai,Chennai,2024-03-09,2024-03-24,15,Evening,Family / Personal,2
S0001072,T000268,Chennai,Mumbai,2024-03-08,2024-04-03,26,Early Morning,Family / Personal,2
S0001073,T000269,Bangalore,Delhi,2024-03-06,2024-04-08,33,Morning,Leisure,2
S0001074,T000269,Hyderabad,Kolkata,2024-03-15,2024-03-23,8,Night,Family / Personal,1
S0001075,T000269,Delhi,Bangalore,2024-03-08,2024-03-17,9,Morning,Leisure,4
S0001076,T000269,Bangalore,Chennai,2024-03-10,2024-04-06,27,Afternoon,Leisure,2
S0001077,T000270,Bangalore,Hyderabad,2024-03-03,2024-03-13,10,Morning,Leisure,2
S0001078,T000270,Hyderabad,Mumbai,2024-03-15,2024-03-17,2,Morning,Leisure,1
S0001079,T000270,Chennai,Hyderabad,2024-03-09,2024-03-25,16,Afternoon,Leisure,1
S0001080,T000270,Delhi,Chennai,2024-03-01,2024-03-27,26,Evening,Leisure,2
S0001081,T000271,Delhi,Hyderabad,2024-03-10,2024-04-15,36,Morning,Leisure,3
S0001082,T000271,Mumbai,Delhi,2024-03-11,2024-03-23,12,Morning,Leisure,1
S0001083,T000271,Delhi,Mumbai,2024-03-10,2024-03-14,4,Afternoon,Commute,2
S0001084,T000271,Delhi,Mumbai,2024-03-11,2024-04-24,44,Evening,Leisure,2
S0001085,T000272,Hyderabad,Mumbai,2024-03-05,2024-04-06,32,Morning,Family / Personal,3
S0001086,T000272,Bangalore,Chennai,2024-03-08,2024-04-19,42,Early Morning,Leisure,2
S0001087,T000272,Mumbai,Chennai,2024-03-15,2024-04-22,38,Morning,Leisure,3
S0001088,T000272,Hyderabad,Mumbai,2024-03-02,2024-03-08,6,Night,Leisure,2
S0001089,T000273,Bangalore,Hyderabad,2024-03-04,2024-03-21,17,Afternoon,Leisure,3
S0001090,T000273,Chennai,Bangalore,2024-03-15,2024-03-24,9,Early Morning,Family / Personal,1
S0001091,T000273,Kolkata,Hyderabad,2024-03-13,2024-04-12,30,Afternoon,Leisure,2
S0001092,T000273,Chennai,Mumbai,2024-03-12,2024-04-01,20,Early Morning,Leisure,4
S0001093,T000274,Bangalore,Kolkata,2024-03-08,2024-03-28,20,Afternoon,Leisure,2
S0001094,T000274,Chennai,Bangalore,2024-03-09,2024-03-12,3,Night,Business,1
S0001095,T000274,Hyderabad,Chennai,2024-03-04,2024-04-10,37,Night,Leisure,3
S0001096,T000274,Hyderabad,Delhi,2024-03-07,2024-04-12,36,Afternoon,Family / Personal,2
S0001097,T000275,Kolkata,Delhi,2024-03-08,2024-03-12,4,Evening,Leisure,1
S0001098,T000275,Bangalore,Mumbai,2024-03-11,2024-04-29,49,Morning,Leisure,2
S0001099,T000275,Hyderabad,Delhi,2024-03-02,2024-03-19,17,Afternoon,Leisure,2
S0001100,T000275,Delhi,Bangalore,2024-03-04,2024-04-19,46,Evening,Leisure,3
S0001101,T000276,Mumbai,Chennai,2024-03-09,2024-04-12,34,Early Morning,Family / Personal,1
S0001102,T000276,Chennai,Bangalore,2024-03-14,2024-03-23,9,Early Morning,Leisure,2
S0001103,T000276,Hyderabad,Delhi,2024-03-14,2024-04-20,37,Afternoon,Leisure,2
S0001104,T000276,Bangalore,Delhi,2024-03-05,2024-04-01,27,Morning,Leisure,2
S0001105,T000277,Kolkata,Chennai,2024-03-13,2024-04-22,40,Night,Leisure,1
S0001106,T000277,Kolkata,Delhi,2024-03-15,2024-04-17,33,Morning,Business,1
S0001107,T000277,Chennai,Mumbai,2024-03-05,2024-03-27,22,Evening,Leisure,2
S0001108,T000277,Kolkata,Delhi,2024-03-11,2024-04-11,31,Night,Family / Personal,2
S0001109,T000278,Kolkata,Delhi,2024-03-12,2024-04-07,26,Morning,Leisure,2
S0001110,T000278,Chennai,Hyderabad,2024-03-09,2024-04-16,38,Night,Leisure,3
S0001111,T000278,Chennai,Hyderabad,2024-03-08,2024-04-17,40,Night,Leisure,2
S0001112,T000278,Mumbai,Kolkata,2024-03-07,2024-03-15,8,Night,Leisure,2
S0001113,T000279,Kolkata,Bangalore,2024-03-15,2024-03-19,4,Night,Commute,3
S0001114,T000279,Hyderabad,Bangalore,2024-03-14,2024-04-10,27,Early Morning,Leisure,3
S0001115,T000279,Chennai,Hyderabad,2024-03-13,2024-04-24,42,Evening,Leisure,1
S0001116,T000279,Kolkata,Chennai,2024-03-02,2024-03-08,6,Morning,Family / Personal,1
S0001117,T000280,Mumbai,Chennai,2024-03-10,2024-03-19,9,Afternoon,Leisure,2
S0001118,T000280,Chennai,Bangalore,2024-03-04,2024-04-08,35,Evening,Leisure,2
S0001119,T000280,Bangalore,Chennai,2024-03-01,2024-03-03,2,Evening,Family / Personal,2
S0001120,T000280,Kolkata,Delhi,2024-03-10,2024-04-03,24,Morning,Family / Personal,2
S0001121,T000281,Bangalore,Mumbai,2024-03-14,2024-04-15,32,Early Morning,Family / Personal,1
S0001122,T000281,Hyderabad,Delhi,2024-03-08,2024-03-25,17,Morning,Family / Personal,1
S0001123,T000281,Kolkata,Mumbai,2024-03-04,2024-04-04,31,Night,Family / Personal,2
S0001124,T000281,Chennai,Mumbai,2024-03-04,2024-03-26,22,Night,Family / Personal,2
S0001125,T000282,Chennai,Mumbai,2024-03-04,2024-03-22,18,Early Morning,Leisure,2
S0001126,T000282,Bangalore,Mumbai,2024-03-04,2024-04-04,31,Early Morning,Leisure,2
S0001127,T000282,Chennai,Kolkata,2024-03-06,2024-04-05,30,Afternoon,Leisure,2
S0001128,T000282,Chennai,Mumbai,2024-03-02,2024-03-11,9,Early Morning,Leisure,2
S0001129,T000283,Hyderabad,Kolkata,2024-03-01,2024-03-08,7,Early Morning,Family / Personal,2
S0001130,T000283,Chennai,Delhi,2024-03-08,2024-03-17,9,Afternoon,Leisure,2
S0001131,T000283,Mumbai,Hyderabad,2024-03-14,2024-04-02,19,Morning,Business,2
S0001132,T000283,Mumbai,Kolkata,2024-03-13,2024-04-07,25,Afternoon,Leisure,2
S0001133,T000284,Bangalore,Mumbai,2024-03-14,2024-04-19,36,Afternoon,Commute,3
S0001134,T000284,Bangalore,Hyderabad,2024-03-13,2024-04-03,21,Morning,Leisure,4
S0001135,T000284,Kolkata,Bangalore,2024-03-13,2024-04-12,30,Evening,Commute,2
S0001136,T000284,Chennai,Hyderabad,2024-03-11,2024-03-15,4,Morning,Leisure,2
S0001137,T000285,Hyderabad,Delhi,2024-03-05,2024-03-29,24,Evening,Leisure,4
S0001138,T000285,Bangalore,Mumbai,2024-03-08,2024-04-11,34,Early Morning,Leisure,4
S0001139,T000285,Hyderabad,Mumbai,2024-03-12,2024-04-30,49,Afternoon,Family / Personal,2
S0001140,T000285,Delhi,Chennai,2024-03-15,2024-03-18,3,Afternoon,Leisure,1
S0001141,T000286,Delhi,Kolkata,2024-03-08,2024-04-12,35,Early Morning,Leisure,3
S0001142,T000286,Bangalore,Chennai,2024-03-01,2024-03-08,7,Morning,Leisure,2
S0001143,T000286,Delhi,Chennai,2024-03-02,2024-03-22,20,Afternoon,Leisure,1
S0001144,T000286,Delhi,Chennai,2024-03-04,2024-03-24,20,Night,Leisure,2
S0001145,T000287,Hyderabad,Kolkata,2024-03-01,2024-04-05,35,Early Morning,Family / Personal,2
S0001146,T000287,Mumbai,Kolkata,2024-03-04,2024-04-04,31,Evening,Leisure,3
S0001147,T000287,Delhi,Mumbai,2024-03-08,2024-03-16,8,Afternoon,Family / Personal,4
S0001148,T000287,Hyderabad,Mumbai,2024-03-14,2024-04-22,39,Night,Business,3
S0001149,T000288,Mumbai,Chennai,2024-03-10,2024-03-15,5,Evening,Leisure,2
S0001150,T000288,Bangalore,Kolkata,2024-03-01,2024-04-15,45,Early Morning,Leisure,4
S0001151,T000288,Bangalore,Kolkata,2024-03-04,2024-04-12,39,Night,Leisure,1
S0001152,T000288,Chennai,Kolkata,2024-03-05,2024-03-31,26,Night,Leisure,3
S0001153,T000289,Kolkata,Hyderabad,2024-03-15,2024-04-04,20,Morning,Leisure,2
